AGENCIA,AGENTE,SECCION_CENSAL,PROYECTO,DAT_ID,CUALI,PROVINCIA,MUNICIPIO,IDDIR,CALLE,NUMERO,DIRECCION,INFOBEL 2014
SOLIVESA, ,4109109015,,771000000644174,2 D     ,VALENCIA,SEVILLA,25672881,AV EMILIA BARRAL,20,"BL2 esc 2, planta 4,puerta B",1
SOLIVESA, ,4109109015,,771000000644132,2 E     ,VALENCIA,SEVILLA,55672839,AV EMILIA BARRAL,18,"BL1 esc 2, planta 3,puerta A",2
SOLIVESA, ,4109109015,,771000000645355,1 E     ,VALENCIA,SEVILLA,45674062,AV EMILIA BARRAL,28,"BL6 esc 1, planta 2,puerta A",0
SOLIVESA, ,4109109015,,771000000644687,2 E     ,VALENCIA,SEVILLA,25673394,AV EMILIA BARRAL,30,"BL7 esc , planta 4,puerta D",0
SOLIVESA, ,4109109015,,771000000645342,2 E     ,VALENCIA,SEVILLA,95674049,AV EMILIA BARRAL,22,"BL3 esc , planta 3,puerta A",3
SOLIVESA, ,4109109015,,771000000645381,2 C     ,VALENCIA,SEVILLA,35674088,AV EMILIA BARRAL,16,"BL8 esc , planta 2,puerta C",1
SOLIVESA, ,4109109017,,771000000502036,2 C     ,VALENCIA,SEVILLA,35429621,AV EMILIO LEMOS,63,"P1 esc , planta 4,puerta A",0
SOLIVESA, ,4109109017,,771000000502112,2 C     ,VALENCIA,SEVILLA,75429697,AV EMILIO LEMOS,67,"P3 esc , planta 7,puerta C",5
SOLIVESA, ,4109109016,,771000000501984,2 D     ,VALENCIA,SEVILLA,55429569,AV EMILIO LEMOS,59," esc , planta 6,puerta B",2
SOLIVESA, ,4109109016,,771000000501945,2 F     ,VALENCIA,SEVILLA,25429530,AV EMILIO LEMOS,57," esc , planta 4,puerta D",5
SOLIVESA, ,4109109016,,771000000502020,2 C     ,VALENCIA,SEVILLA,55429605,AV EMILIO LEMOS,61," esc , planta 5,puerta A",1
SOLIVESA, ,4109109017,,771000000502082,2 F     ,VALENCIA,SEVILLA,45429667,AV EMILIO LEMOS,65,"P2 esc , planta 00,puerta 5",4
SOLIVESA, ,1100401005,,711000000018807,1 E     ,VALENCIA,ALGECIRAS,818613,AV FUERZAS ARMADAS,23," esc , planta 2,puerta C",4
SOLIVESA, ,1100401005,,711000000018179,1 C     ,VALENCIA,ALGECIRAS,819245,AV FUERZAS ARMADAS,25," esc , planta 3,puerta D",5
SOLIVESA, ,1100401005,,711000000017739,1 C     ,VALENCIA,ALGECIRAS,820079,AV FUERZAS ARMADAS,27," esc , planta 8,puerta D",7
SOLIVESA, ,1100401005,,711000000017488,1 C     ,VALENCIA,ALGECIRAS,778066,AV FUERZAS ARMADAS,29," esc , planta 6,puerta A",5
SOLIVESA, ,1100401003,,711000000020345,1 C     ,VALENCIA,ALGECIRAS,928481,AV FUERZAS ARMADAS,1," esc , planta 6,puerta A",9
SOLIVESA, ,1100401003,,711000354351373,1 C     ,VALENCIA,ALGECIRAS,1299696,AV FUERZAS ARMADAS,11," esc , planta 7,puerta I",4
SOLIVESA, ,1100401003,,711000000019059,1 C     ,VALENCIA,ALGECIRAS,927139,AV FUERZAS ARMADAS,19," esc , planta 2,puerta B",2
SOLIVESA, ,1100401003,,711000000019870,0 F     ,VALENCIA,ALGECIRAS,926954,AV FUERZAS ARMADAS,13," esc , planta 2,puerta D",0
SOLIVESA, ,1100401003,,711000000019307,1 C     ,VALENCIA,ALGECIRAS,926773,AV FUERZAS ARMADAS,17," esc , planta 2,puerta B",5
SOLIVESA, ,1100401003,,711000000019040,1 D     ,VALENCIA,ALGECIRAS,927176,AV FUERZAS ARMADAS,21," esc , planta 2,puerta C",5
SOLIVESA, ,1100401003,,711000000019324,1 F     ,VALENCIA,ALGECIRAS,926673,AV FUERZAS ARMADAS,15," esc , planta 2,puerta A",6
SOLIVESA, ,1100401003,,711000000020289,1 D     ,VALENCIA,ALGECIRAS,927105,AV FUERZAS ARMADAS,7," esc , planta 2,puerta A",2
SOLIVESA, ,1100401003,,711000000020294,1 C     ,VALENCIA,ALGECIRAS,925893,AV FUERZAS ARMADAS,5," esc , planta 1,puerta A",1
SOLIVESA, ,1100401003,,711000000020286,1 C     ,VALENCIA,ALGECIRAS,928170,AV FUERZAS ARMADAS,9," esc , planta 4,puerta A",1
SOLIVESA, ,1100401003,,711000000020315,1 D     ,VALENCIA,ALGECIRAS,927996,AV FUERZAS ARMADAS,3," esc , planta 4,puerta CT",2
SOLIVESA, ,3003001016,,410000033000009,1 E     ,VALENCIA,MURCIA,148742,AV GENERAL PRIMO DE RIVERA,4," esc , planta 2,puerta C",0
SOLIVESA, ,3003001016,,410000033200006,1 C     ,VALENCIA,MURCIA,148829,AV GENERAL PRIMO DE RIVERA,8," esc , planta 2,puerta B",0
SOLIVESA, ,3003001016,,410000033100044,1 C     ,VALENCIA,MURCIA,148783,AV GENERAL PRIMO DE RIVERA,6," esc , planta 11,puerta A",0
SOLIVESA, ,3003001015,,410000031100080,1 D     ,VALENCIA,MURCIA,148652,AV GENERAL PRIMO DE RIVERA,10," esc , planta 7,puerta 4",0
SOLIVESA, ,3003001019,,410000035400036,1 C     ,VALENCIA,MURCIA,182187,AV GENERAL PRIMO DE RIVERA,15," esc , planta 9,puerta A",0
SOLIVESA, ,3003001019,,410000037000024,1 D     ,VALENCIA,MURCIA,182360,AV GENERAL PRIMO DE RIVERA,7," esc , planta 6,puerta D",0
SOLIVESA, ,3003001019,,410000035300039,1 C     ,VALENCIA,MURCIA,182140,AV GENERAL PRIMO DE RIVERA,17," esc , planta 8,puerta B",0
SOLIVESA, ,3003001019,,410000035000045,1 D     ,VALENCIA,MURCIA,181858,AV GENERAL PRIMO DE RIVERA,11," esc , planta 1,puerta B",0
SOLIVESA, ,3003001019,,410000036900030,1 F     ,VALENCIA,MURCIA,182328,AV GENERAL PRIMO DE RIVERA,9," esc , planta 6,puerta D",0
SOLIVESA, ,3003001024,,410000803500007,1 D     ,VALENCIA,MURCIA,136528,AV GRAN VIA ESCULTOR SALZILLO,21," esc , planta 4,puerta D",0
SOLIVESA, ,2305003002,,851000000154829,1 C     ,VALENCIA,JAEN,55921932,AV GRANADA,27," esc , planta 1,puerta B",5
SOLIVESA, ,2305003002,,851000000155242,1 F     ,VALENCIA,JAEN,45922345,AV GRANADA,69," esc , planta 2,puerta IZQ",3
SOLIVESA, ,2305003002,,851000000155226,1 D     ,VALENCIA,JAEN,65922329,AV GRANADA,67," esc , planta 6,puerta IZQ",3
SOLIVESA, ,2305003002,,851000000206946,1 D     ,VALENCIA,JAEN,35974049,AV GRANADA,57-3," esc , planta 3,puerta J",0
SOLIVESA, ,2305003002,,851000000155017,1 C     ,VALENCIA,JAEN,45922120,AV GRANADA,47," esc , planta 6,puerta D",2
SOLIVESA, ,2305003002,,851000000154924,1 C     ,VALENCIA,JAEN,15922027,AV GRANADA,35," esc , planta 7,puerta A",6
SOLIVESA, ,2305003002,,851000000154905,1 D     ,VALENCIA,JAEN,95922008,AV GRANADA,33," esc , planta 7,puerta B",4
SOLIVESA, ,2305003002,,851000000154890,1 C     ,VALENCIA,JAEN,35921993,AV GRANADA,31," esc , planta 7,puerta IZQ",4
SOLIVESA, ,2305003002,,851000000155171,1 D     ,VALENCIA,JAEN,55922274,AV GRANADA,61," esc , planta 4,puerta A",6
SOLIVESA, ,2305003002,,851000000155148,1 D     ,VALENCIA,JAEN,95922251,AV GRANADA,59," esc , planta 1,puerta A",4
SOLIVESA, ,2305003002,,851000000211291,1 D     ,VALENCIA,JAEN,15978394,AV GRANADA,37-3," esc , planta 1,puerta F",0
SOLIVESA, ,2305003002,,851000000211287,1 D     ,VALENCIA,JAEN,65978390,AV GRANADA,37-2," esc , planta 7,puerta J",0
SOLIVESA, ,2305003002,,851000000154936,1 D     ,VALENCIA,JAEN,45922039,AV GRANADA,37-1," esc , planta 2,puerta D",0
SOLIVESA, ,2305003002,,851000000154866,1 C     ,VALENCIA,JAEN,65921969,AV GRANADA,29," esc , planta 00,puerta 1",5
SOLIVESA, ,2305003002,,851000000155206,1 D     ,VALENCIA,JAEN,45922309,AV GRANADA,65," esc , planta 4,puerta B",1
SOLIVESA, ,2305003002,,851000000155195,1 C     ,VALENCIA,JAEN,25922298,AV GRANADA,63," esc , planta 7,puerta D",5
SOLIVESA, ,2305003002,,851000000206909,1 C     ,VALENCIA,JAEN,25974012,AV GRANADA,57-2," esc , planta 2,puerta G",0
SOLIVESA, ,2305003002,,851000000215444,1 E     ,VALENCIA,JAEN,55982547,AV GRANADA,39-5," esc , planta 6,puerta A",0
SOLIVESA, ,2305003002,,851000000155133,1 D     ,VALENCIA,JAEN,35922236,AV GRANADA,57-1," esc , planta 2,puerta A",0
SOLIVESA, ,2305003002,,851000000215481,1 D     ,VALENCIA,JAEN,65982584,AV GRANADA,39-7," esc , planta 7,puerta A",0
SOLIVESA, ,2305003002,,851000000215468,1 C     ,VALENCIA,JAEN,25982571,AV GRANADA,39-6," esc , planta 5,puerta C",0
SOLIVESA, ,2305003002,,851000000154949,1 E     ,VALENCIA,JAEN,85922052,AV GRANADA,39-1," esc , planta 5,puerta A",0
SOLIVESA, ,2305003002,,851000000155002,1 C     ,VALENCIA,JAEN,75922105,AV GRANADA,39-4," esc , planta 5,puerta A",0
SOLIVESA, ,2305003002,,851000000154989,1 C     ,VALENCIA,JAEN,35922092,AV GRANADA,39-3," esc , planta 7,puerta B",0
SOLIVESA, ,2305003002,,851000000154966,1 D     ,VALENCIA,JAEN,75922069,AV GRANADA,39-2," esc , planta 5,puerta A",0
SOLIVESA, ,2305003002,,851000000211324,1 D     ,VALENCIA,JAEN,75978427,AV GRANADA,37-4," esc , planta 7,puerta H",0
SOLIVESA, ,2305003001,,851000000154722,1 D     ,VALENCIA,JAEN,65921825,AV GRANADA,17," esc , planta 6,puerta IZQ",2
SOLIVESA, ,2305003001,,851000000155163,1 D     ,VALENCIA,JAEN,65922266,AV GRANADA,5," esc , planta 2,puerta IZQ",2
SOLIVESA, ,2305003001,,851000000155271,1 D     ,VALENCIA,JAEN,65922374,AV GRANADA,7," esc , planta 7,puerta I",6
SOLIVESA, ,2305003001,,851000000154760,1 D     ,VALENCIA,JAEN,85921863,AV GRANADA,1," esc , planta 5,puerta C",9
SOLIVESA, ,2305003001,,851000000155315,1 D     ,VALENCIA,JAEN,55922418,AV GRANADA,9," esc , planta 7,puerta H",5
SOLIVESA, ,2305003001,,851000000154660,1 D     ,VALENCIA,JAEN,75921763,AV GRANADA,11," esc , planta 5,puerta IZ",4
SOLIVESA, ,2305003001,,851000000154693,1 D     ,VALENCIA,JAEN,45921796,AV GRANADA,15," esc , planta 4,puerta D",3
SOLIVESA, ,2305003001,,851000000154791,1 D     ,VALENCIA,JAEN,35921894,AV GRANADA,21," esc , planta 5,puerta A",1
SOLIVESA, ,2305003001,,851000000154676,1 C     ,VALENCIA,JAEN,55921779,AV GRANADA,13," esc , planta 6,puerta IZQ",2
SOLIVESA, ,2305003001,,851000000154739,1 C     ,VALENCIA,JAEN,55921842,AV GRANADA,19," esc , planta 2,puerta ",3
SOLIVESA, ,2305003001,,851000000154807,1 D     ,VALENCIA,JAEN,15921910,AV GRANADA,23," esc , planta 7,puerta DCH",3
SOLIVESA, ,2305003001,,851000000154820,1 C     ,VALENCIA,JAEN,55921923,AV GRANADA,25," esc , planta 6,puerta DCH",2
SOLIVESA, ,1100401022,,711000354348053,0 D     ,VALENCIA,ALGECIRAS,975957,AV IRLANDA,B3," esc , planta 1,puerta B",
SOLIVESA, ,1100401022,,711000354348050,1 C     ,VALENCIA,ALGECIRAS,975915,AV IRLANDA,B2," esc , planta 00,puerta A",
SOLIVESA, ,1100401022,,711000354348042,0 F     ,VALENCIA,ALGECIRAS,975914,AV IRLANDA,B1," esc , planta 00,puerta A",
SOLIVESA, ,1100401022,,711000354348155,0 F     ,VALENCIA,ALGECIRAS,975922,AV IRLANDA,B9," esc , planta 00,puerta B",
SOLIVESA, ,1100401022,,711000354348130,0 C     ,VALENCIA,ALGECIRAS,975913,AV IRLANDA,B6," esc , planta 00,puerta A",
SOLIVESA, ,1100401022,,711000354348079,0 F     ,VALENCIA,ALGECIRAS,975989,AV IRLANDA,B12," esc , planta 2,puerta B",
SOLIVESA, ,1100401022,,711000354348074,0 E     ,VALENCIA,ALGECIRAS,975908,AV IRLANDA,B11," esc , planta 00,puerta A",
SOLIVESA, ,1100401022,,711000354348065,1 C     ,VALENCIA,ALGECIRAS,976011,AV IRLANDA,B10," esc , planta 3,puerta B",
SOLIVESA, ,1100401022,,711000354348120,1 F     ,VALENCIA,ALGECIRAS,975996,AV IRLANDA,B5," esc , planta 3,puerta A",
SOLIVESA, ,1100401022,,711000354348113,1 C     ,VALENCIA,ALGECIRAS,976014,AV IRLANDA,B4," esc , planta 3,puerta B",
SOLIVESA, ,1100401022,,711000354348106,1 F     ,VALENCIA,ALGECIRAS,975912,AV IRLANDA,B15," esc , planta 00,puerta A",
SOLIVESA, ,1100401022,,711000354348147,1 F     ,VALENCIA,ALGECIRAS,975933,AV IRLANDA,B8," esc , planta 00,puerta B",
SOLIVESA, ,1100401022,,711000354348138,0 E     ,VALENCIA,ALGECIRAS,975906,AV IRLANDA,B7," esc , planta 00,puerta A",
SOLIVESA, ,1100401022,,711000354348098,0 F     ,VALENCIA,ALGECIRAS,975909,AV IRLANDA,B14," esc , planta 00,puerta A",
SOLIVESA, ,1100401022,,711000354348091,0 F     ,VALENCIA,ALGECIRAS,975929,AV IRLANDA,B13," esc , planta 00,puerta B",
SOLIVESA, ,1100401021,,712000000042490,1 D     ,VALENCIA,ALGECIRAS,920395,AV ITALIA,8," esc , planta 4,puerta C",3
SOLIVESA, ,1100401021,,712000000044940,1 C     ,VALENCIA,ALGECIRAS,943147,AV ITALIA,6," esc , planta 7,puerta A",2
SOLIVESA, ,1100401021,,712000000044891,1 D     ,VALENCIA,ALGECIRAS,943120,AV ITALIA,2," esc , planta 4,puerta B",4
SOLIVESA, ,1100401021,,711000295411545,1 C     ,VALENCIA,ALGECIRAS,1658841,AV ITALIA,4," esc , planta 5,puerta B",6
SOLIVESA, ,1100401024,,711000000104960,1 D     ,VALENCIA,ALGECIRAS,663318,AV ITALIA,11," esc , planta 2,puerta B",1
SOLIVESA, ,1100401024,,711000000176046,1 D     ,VALENCIA,ALGECIRAS,1756397,AV ITALIA,9," esc , planta 7,puerta E",7
SOLIVESA, ,3003001016,,410000031900017,1 C     ,VALENCIA,MURCIA,24753,AV JUAN CARLOS I,3," esc , planta 6,puerta E",0
SOLIVESA, ,3003001016,,410000036500006,1 C     ,VALENCIA,MURCIA,182247,AV JUAN CARLOS I,5," esc , planta 2,puerta B",0
SOLIVESA, ,3003001016,,410000032000012,1 C     ,VALENCIA,MURCIA,2340646,AV JUAN CARLOS I,1," esc , planta 6,puerta B",0
SOLIVESA, ,1808703034,,851000000077891,2 D     ,VALENCIA,GRANADA,95844995,AV JUAN PABLO II,102,"P6 esc , planta BJ,puerta D",0
SOLIVESA, ,1808703034,,851000000076535,1 C     ,VALENCIA,GRANADA,35843639,AV JUAN PABLO II,100,"P10 esc , planta BJ,puerta A",4
SOLIVESA, ,2104102009,,741000000098721,1 D     ,VALENCIA,HUELVA,1758891,AV JULIO CARO BAROJA,8," esc , planta 4,puerta E",4
SOLIVESA, ,2104102009,,741000118134370,1 E     ,VALENCIA,HUELVA,1135686,AV JULIO CARO BAROJA,2," esc , planta 5,puerta B",4
SOLIVESA, ,2104102009,,741000118134412,1 E     ,VALENCIA,HUELVA,1135790,AV JULIO CARO BAROJA,12," esc , planta 6,puerta D",4
SOLIVESA, ,2104102009,,741000118134084,1 C     ,VALENCIA,HUELVA,1135765,AV JULIO CARO BAROJA,4," esc , planta 6,puerta B",1
SOLIVESA, ,2104102009,,741000000098569,1 C     ,VALENCIA,HUELVA,1726934,AV JULIO CARO BAROJA,10," esc , planta 7,puerta A",2
SOLIVESA, ,2104102009,,741000118134384,1 D     ,VALENCIA,HUELVA,1135734,AV JULIO CARO BAROJA,6," esc , planta 6,puerta A",2
SOLIVESA, ,4109109028,,771000000359251,1 D     ,VALENCIA,SEVILLA,65386667,AV LAS CIENCIAS,6," esc , planta 3,puerta C",8
SOLIVESA, ,4109109028,,771000000665509,1 D     ,VALENCIA,SEVILLA,85694226,AV LAS CIENCIAS,8," esc , planta 7,puerta C",12
SOLIVESA, ,4109109028,,771000000654885,1 D     ,VALENCIA,SEVILLA,65683595,AV LAS CIENCIAS,2," esc , planta 6,puerta 3",21
SOLIVESA, ,4109109028,,771000000359186,1 F     ,VALENCIA,SEVILLA,45386602,AV LAS CIENCIAS,4," esc , planta 7,puerta D",6
SOLIVESA, ,4109109030,,771000000359292,1 C     ,VALENCIA,SEVILLA,25386708,AV LAS CIENCIAS,7," esc , planta 4,puerta C",3
SOLIVESA, ,4109109030,,771000000359063,1 D     ,VALENCIA,SEVILLA,75386479,AV LAS CIENCIAS,15," esc , planta 7,puerta D",4
SOLIVESA, ,4109109030,,771000000358968,1 D     ,VALENCIA,SEVILLA,25386384,AV LAS CIENCIAS,11," esc , planta 3,puerta A",3
SOLIVESA, ,4109109030,,771000000359230,1 F     ,VALENCIA,SEVILLA,35386646,AV LAS CIENCIAS,5-A,"A esc , planta 7,puerta E",
SOLIVESA, ,4109109030,,771000000359350,1 D     ,VALENCIA,SEVILLA,65386766,AV LAS CIENCIAS,9," esc , planta 5,puerta F",7
SOLIVESA, ,4109109030,,771000000359026,2 D     ,VALENCIA,SEVILLA,65386442,AV LAS CIENCIAS,13," esc , planta 7,puerta C",3
SOLIVESA, ,3003001019,,410000035100141,1 E     ,VALENCIA,MURCIA,181999,AV LIBERTAD,8," esc , planta 12,puerta O",0
SOLIVESA, ,0306505004,,221000000072893,1 D     ,VALENCIA,ELCHE,2200351,AV LIBERTAD,11," esc 2, planta 2,puerta D",0
SOLIVESA, ,0306505004,,221000000072911,1 D     ,VALENCIA,ELCHE,2200123,AV LIBERTAD,7," esc 1, planta 2,puerta I",0
SOLIVESA, ,0306505004,,221000000072887,1 E     ,VALENCIA,ELCHE,2201506,AV LIBERTAD,9," esc 1, planta 7,puerta 1",0
SOLIVESA, ,3003001019,,410000035200045,1 C     ,VALENCIA,MURCIA,182095,AV LIBERTAD,10," esc , planta 13,puerta B",NO
SOLIVESA, ,3003001023,,410000800300019,1 D     ,VALENCIA,MURCIA,135664,AV LIBERTAD,6,"3 esc 3, planta 6,puerta A",NO
SOLIVESA, ,3003001023,,410000800100045,1 C     ,VALENCIA,MURCIA,135603,AV LIBERTAD,6-1," esc 1, planta 5,puerta D",NO
SOLIVESA, ,3003001023,,410000801600020,1 C     ,VALENCIA,MURCIA,136144,AV LIBERTAD,2," esc , planta 6,puerta A",NO
SOLIVESA, ,3003001023,,410000801500038,1 C     ,VALENCIA,MURCIA,136122,AV LIBERTAD,4," esc , planta EN,puerta E7",NO
SOLIVESA, ,3003001023,,410000800400040,1 D     ,VALENCIA,MURCIA,135713,AV LIBERTAD,6-4," esc 4, planta 6,puerta C",NO
SOLIVESA, ,3003001023,,410000800500032,1 C     ,VALENCIA,MURCIA,135751,AV LIBERTAD,6-5," esc 5, planta 7,puerta B",NO
SOLIVESA, ,3003001023,,410000800200020,1 D     ,VALENCIA,MURCIA,135628,AV LIBERTAD,6-2," esc 2, planta 4,puerta D",NO
SOLIVESA, ,0306505003,,222000000032658,1 C     ,VALENCIA,ELCHE,2201451,AV LIBERTAD,1," esc 2, planta 6,puerta 1",NO
SOLIVESA, ,0306505003,,221000000081387, ,VALENCIA,ELCHE,2201384,AV LIBERTAD,3," esc 1, planta 6,puerta 1",NO
SOLIVESA, ,2305003003,,851000000155554,1 C     ,VALENCIA,JAEN,15922657,AV MADRID,24,"D esc , planta 3,puerta D",8
SOLIVESA, ,2305004001,,851000000155426,1 C     ,VALENCIA,JAEN,85922529,AV MADRID,17," esc , planta 3,puerta B",9
SOLIVESA, ,2305004001,,851000000155547,1 D     ,VALENCIA,JAEN,35922650,AV MADRID,23,"I esc , planta 7,puerta II",4
SOLIVESA, ,2305004002,,851000000155618,1 C     ,VALENCIA,JAEN,25922721,AV MADRID,27," esc , planta 6,puerta DCH",6
SOLIVESA, ,2305004002,,851000000155571,1 D     ,VALENCIA,JAEN,95922674,AV MADRID,25," esc , planta 3,puerta DCH",10
SOLIVESA, ,2305004002,,851000000155658,1 D     ,VALENCIA,JAEN,65922761,AV MADRID,29," esc , planta EN,puerta IZQ",8
SOLIVESA, ,2305004001,,851000000155490,1 E     ,VALENCIA,JAEN,95922593,AV MADRID,21," esc , planta 1,puerta C",4
SOLIVESA, ,2305003004,,851000000214584,1 D     ,VALENCIA,JAEN,95981687,AV MADRID,60,"BC esc C, planta 5,puerta A",22
SOLIVESA, ,2305003004,,851000000156219,1 C     ,VALENCIA,JAEN,95923322,AV MADRID,56,"B esc , planta 2,puerta C",20
SOLIVESA, ,2305003004,,851000000156298,1 C     ,VALENCIA,JAEN,75923401,AV MADRID,62," esc , planta 6,puerta B",4
SOLIVESA, ,2305003004,,851000000156207,1 D     ,VALENCIA,JAEN,65923310,AV MADRID,56-2," esc , planta 4,puerta I",0
SOLIVESA, ,2305003004,,851000000156197,1 D     ,VALENCIA,JAEN,55923300,AV MADRID,56-1," esc , planta BJ,puerta IZQ",0
SOLIVESA, ,2305003004,,851000000156248,1 D     ,VALENCIA,JAEN,25923351,AV MADRID,58," esc , planta 8,puerta B",8
SOLIVESA, ,2305003004,,851000000156173,1 E     ,VALENCIA,JAEN,85923276,AV MADRID,54," esc , planta 3,puerta IZQ",1
SOLIVESA, ,2305003001,,851000000156356,1 D     ,VALENCIA,JAEN,25923459,AV MADRID,6," esc , planta 3,puerta I",5
SOLIVESA, ,2305003001,,851000000156118,1 D     ,VALENCIA,JAEN,75923221,AV MADRID,4," esc , planta 6,puerta B",2
SOLIVESA, ,2305003004,,851000000156164,0 D     ,VALENCIA,JAEN,85923267,AV MADRID,52," esc , planta 3,puerta ",0
SOLIVESA, ,2305003001,,851000000211370,1 D     ,VALENCIA,JAEN,85978473,AV MADRID,10,"A esc , planta 1,puerta IZQ",19
SOLIVESA, ,2305003001,,851000000155667,1 D     ,VALENCIA,JAEN,65922770,AV MADRID,2," esc , planta 6,puerta ",2
SOLIVESA, ,2305003001,,851000000155452,1 D     ,VALENCIA,JAEN,75922555,AV MADRID,18," esc , planta 5,puerta IZQ",2
SOLIVESA, ,2305003001,,851000000155484,1 E     ,VALENCIA,JAEN,35922587,AV MADRID,20," esc , planta 6,puerta IZQ",8
SOLIVESA, ,2305003001,,851000000211350,1 D     ,VALENCIA,JAEN,65978453,AV MADRID,8,"B esc , planta 1,puerta IZQ",10
SOLIVESA, ,2305003001,,851000000155382,1 D     ,VALENCIA,JAEN,95922485,AV MADRID,14," esc , planta 7,puerta IZQ",5
SOLIVESA, ,2305003001,,851000000155416,1 C     ,VALENCIA,JAEN,75922519,AV MADRID,16," esc , planta 5,puerta IZQ",4
SOLIVESA, ,2305003001,,851000000155351,1 D     ,VALENCIA,JAEN,55922454,AV MADRID,12," esc , planta 3,puerta ",1
SOLIVESA, ,3003001054,,410000921100008,1 F     ,VALENCIA,MURCIA,223218,AV MIGUEL DE CERVANTES,23," esc 2, planta 1,puerta C",NO
SOLIVESA, ,1808706019,,851000000232163,1 D     ,VALENCIA,GRANADA,15999337,AV PABLO PICASSO,27," esc , planta 3,puerta C",18
SOLIVESA, ,1808706019,,851000000232091,1 D     ,VALENCIA,GRANADA,15999265,AV PABLO PICASSO,26," esc DUP, planta 3,puerta C",18
SOLIVESA, ,1808706019,,851000000232036,1 D     ,VALENCIA,GRANADA,95999210,AV PABLO PICASSO,24," esc DUP, planta 1,puerta B",5
SOLIVESA, ,1808706019,,851000000232059,1 D     ,VALENCIA,GRANADA,55999233,AV PABLO PICASSO,25," esc , planta 2,puerta BN2",3
SOLIVESA, ,1808706019,,851000000231974,1 D     ,VALENCIA,GRANADA,15999148,AV PABLO PICASSO,22," esc DU2, planta 5,puerta C",11
SOLIVESA, ,1808706019,,851000000231877,1 D     ,VALENCIA,GRANADA,35999051,AV PABLO PICASSO,14," esc , planta 3,puerta F",3
SOLIVESA, ,1808706019,,851000000231893,1 B     ,VALENCIA,GRANADA,15999067,AV PABLO PICASSO,17," esc , planta 3,puerta ",0
SOLIVESA, ,1808706019,,851000000071106,1 D     ,VALENCIA,GRANADA,15838210,AV PABLO PICASSO,18," esc , planta 3,puerta E",9
SOLIVESA, ,1808706019,,851000000231938,1 D     ,VALENCIA,GRANADA,15999112,AV PABLO PICASSO,20," esc , planta 3,puerta C",3
SOLIVESA, ,1808706019,,851000000232019,1 D     ,VALENCIA,GRANADA,15999193,AV PABLO PICASSO,23," esc , planta 3,puerta E",3
SOLIVESA, ,1808706019,,851000000231881,0 D     ,VALENCIA,GRANADA,75999055,AV PABLO PICASSO,15," esc , planta UN,puerta ",0
SOLIVESA, ,1808706019,,851000000231919,1 D     ,VALENCIA,GRANADA,95999093,AV PABLO PICASSO,19," esc , planta 1,puerta A",0
SOLIVESA, ,1808706019,,851000000231887,1 F     ,VALENCIA,GRANADA,45999061,AV PABLO PICASSO,16," esc , planta 3,puerta DCH",0
SOLIVESA, ,1808706019,,851000000231947,1 F     ,VALENCIA,GRANADA,15999121,AV PABLO PICASSO,21," esc , planta 2,puerta B",3
SOLIVESA, ,0306505003,,221000000086130,1 C     ,VALENCIA,ELCHE,2201498,AV PAIS VALENCIANO,55," esc 1, planta 7,puerta A",NO
SOLIVESA, ,0306505003,,221000000086111,1 D     ,VALENCIA,ELCHE,2199921,AV PAIS VALENCIANO,53," esc 1, planta +1,puerta 2",NO
SOLIVESA, ,0306505003,,221000000086089,1 C     ,VALENCIA,ELCHE,2199934,AV PAIS VALENCIANO,51," esc 1, planta 10,puerta B",NO
SOLIVESA, ,0306505003,,221000000086066,1 C     ,VALENCIA,ELCHE,2199613,AV PAIS VALENCIANO,49," esc 1, planta +1,puerta C",NO
SOLIVESA, ,0306505003,,221000000085859,1 D     ,VALENCIA,ELCHE,2201631,AV PAIS VALENCIANO,33," esc 1, planta 9,puerta ",NO
SOLIVESA, ,0306505003,,221000000499071,0 C     ,VALENCIA,ELCHE,48556204,AV PAIS VALENCIANO,39," esc , planta 4,puerta A",NO
SOLIVESA, ,0306505003,,221000000085846,1 D     ,VALENCIA,ELCHE,2200277,AV PAIS VALENCIANO,35," esc 1, planta 2,puerta 1",NO
SOLIVESA, ,0306505003,,221000000085841,1 E     ,VALENCIA,ELCHE,2201621,AV PAIS VALENCIANO,37," esc 1, planta 9,puerta 1",NO
SOLIVESA, ,0306505003,,221000000085828,1 D     ,VALENCIA,ELCHE,2201222,AV PAIS VALENCIANO,41," esc 1, planta 5,puerta 1",NO
SOLIVESA, ,0306505002,,221000000085276,1 D     ,VALENCIA,ELCHE,2000023,AV PAIS VALENCIANO,15," esc 1, planta 6,puerta 5",NO
SOLIVESA, ,0306505002,,221000000085215,1 C     ,VALENCIA,ELCHE,1998897,AV PAIS VALENCIANO,7," esc 1, planta 2,puerta DR",NO
SOLIVESA, ,0306505002,,221000000085535,1 C     ,VALENCIA,ELCHE,2201565,AV PAIS VALENCIANO,19," esc 1, planta 8,puerta I",NO
SOLIVESA, ,0306505002,,221000000085317,1 D     ,VALENCIA,ELCHE,1998323,AV PAIS VALENCIANO,9," esc 1, planta 1,puerta 1",NO
SOLIVESA, ,0306505002,,221000000085315,1 C     ,VALENCIA,ELCHE,1998324,AV PAIS VALENCIANO,11," esc 1, planta 10,puerta 1",NO
SOLIVESA, ,0306505002,,221000000085285,1 D     ,VALENCIA,ELCHE,1998606,AV PAIS VALENCIANO,13," esc 1, planta 2,puerta I",NO
